unidade;ano;mes;setor_centro_custo;paciente_dia
HRJP;2026,0;1,0;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;62,0
HRJP;2026,0;1,0;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;52,0
HRJP;2026,0;1,0;UTI - ADULTO;306,0
HRJP;2026,0;1,0;UTI - NEONATAL I;282,0
HRJP;2026,0;1,0;UTI - PEDIÁTRICO;234,0
HRJP;2026,0;2,0;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;441,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;136,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;188,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;430,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;489,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;27,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;461,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;53,0
HRJP;2026,0;2,0;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;45,0
HRJP;2026,0;2,0;UTI - ADULTO;353,0
HRJP;2026,0;2,0;UTI - NEONATAL I;249,0
HRJP;2026,0;2,0;UTI - NEONATAL II;1,0
HRJP;2026,0;2,0;UTI - PEDIÁTRICO;226,0
IRS;2019,0;1,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;98,0
IRS;2019,0;2,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;96,0
IRS;2019,0;3,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;127,0
IRS;2019,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;141,0
IRS;2019,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;129,0
IRS;2019,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;178,0
IRS;2019,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;93,0
IRS;2019,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;175,0
IRS;2019,0;4,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;120,0
IRS;2019,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;344,0
IRS;2019,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;384,0
IRS;2019,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;543,0
IRS;2019,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;241,0
IRS;2019,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;475,0
IRS;2019,0;5,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;116,0
IRS;2019,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;392,0
IRS;2019,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;397,0
IRS;2019,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;385,0
IRS;2019,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;198,0
IRS;2019,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;447,0
IRS;2019,0;6,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;107,0
IRS;2019,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;406,0
IRS;2019,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;384,0
IRS;2019,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;388,0
IRS;2019,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;185,0
IRS;2019,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;441,0
IRS;2019,0;7,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;134,0
IRS;2019,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;342,0
IRS;2019,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;327,0
IRS;2019,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;526,0
IRS;2019,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;267,0
IRS;2019,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;349,0
IRS;2019,0;8,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;119,0
IRS;2019,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;403,0
IRS;2019,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;429,0
IRS;2019,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;539,0
IRS;2019,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;266,0
IRS;2019,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;266,0
IRS;2019,0;9,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;114,0
IRS;2019,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;420,0
IRS;2019,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;410,0
IRS;2019,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;562,0
IRS;2019,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;270,0
IRS;2019,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;287,0
IRS;2019,0;10,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;101,0
IRS;2019,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;428,0
IRS;2019,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;414,0
IRS;2019,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;583,0
IRS;2019,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;289,0
IRS;2019,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;305,0
IRS;2019,0;11,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;99,0
IRS;2019,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;377,0
IRS;2019,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;395,0
IRS;2019,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;553,0
IRS;2019,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;275,0
IRS;2019,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;285,0
IRS;2019,0;12,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;120,0
IRS;2019,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;349,0
IRS;2019,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;359,0
IRS;2019,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;543,0
IRS;2019,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;270,0
IRS;2019,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;286,0
IRS;2020,0;1,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;130,0
IRS;2020,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;296,0
IRS;2020,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;413,0
IRS;2020,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;597,0
IRS;2020,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;293,0
IRS;2020,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;303,0
IRS;2020,0;2,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;120,0
IRS;2020,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;267,0
IRS;2020,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;372,0
IRS;2020,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;524,0
IRS;2020,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;255,0
IRS;2020,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;270,0
IRS;2020,0;3,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;97,0
IRS;2020,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;452,0
IRS;2020,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;303,0
IRS;2020,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;555,0
IRS;2020,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;254,0
IRS;2020,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;256,0
IRS;2020,0;4,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;99,0
IRS;2020,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;474,0
IRS;2020,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;314,0
IRS;2020,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;550,0
IRS;2020,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;290,0
IRS;2020,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;291,0
IRS;2020,0;5,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;83,0
IRS;2020,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;477,0
IRS;2020,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;328,0
IRS;2020,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;574,0
IRS;2020,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;284,0
IRS;2020,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;287,0
IRS;2020,0;6,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;85,0
IRS;2020,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;464,0
IRS;2020,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;309,0
IRS;2020,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;511,0
IRS;2020,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;266,0
IRS;2020,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;278,0
IRS;2020,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;97,0
IRS;2020,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;9,0
IRS;2020,0;7,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;101,0
IRS;2020,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;399,0
IRS;2020,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;299,0
IRS;2020,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;582,0
IRS;2020,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;94,0
IRS;2020,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;446,0
IRS;2020,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;138,0
IRS;2020,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;156,0
IRS;2020,0;8,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;99,0
IRS;2020,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;485,0
IRS;2020,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;469,0
IRS;2020,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;673,0
IRS;2020,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;37,0
IRS;2020,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;492,0
IRS;2020,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;9,0
IRS;2020,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;168,0
IRS;2020,0;9,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;103,0
IRS;2020,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;500,0
IRS;2020,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;519,0
IRS;2020,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;639,0
IRS;2020,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;44,0
IRS;2020,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;478,0
IRS;2020,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;146,0
IRS;2020,0;10,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;130,0
IRS;2020,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;525,0
IRS;2020,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;542,0
IRS;2020,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;709,0
IRS;2020,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;5,0
IRS;2020,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;520,0
IRS;2020,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;168,0
IRS;2020,0;11,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;100,0
IRS;2020,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;497,0
IRS;2020,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;454,0
IRS;2020,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;637,0
IRS;2020,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;9,0
IRS;2020,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;483,0
IRS;2020,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;166,0
IRS;2020,0;12,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;109,0
IRS;2020,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;422,0
IRS;2020,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;440,0
IRS;2020,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;671,0
IRS;2020,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;60,0
IRS;2020,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;481,0
IRS;2020,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;139,0
IRS;2021,0;1,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;96,0
IRS;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;288,0
IRS;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;389,0
IRS;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;460,0
IRS;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;24,0
IRS;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;442,0
IRS;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;133,0
IRS;2021,0;2,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;109,0
IRS;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;386,0
IRS;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;249,0
IRS;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;487,0
IRS;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;42,0
IRS;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;465,0
IRS;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;125,0
IRS;2021,0;3,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;122,0
IRS;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;493,0
IRS;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;405,0
IRS;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;669,0
IRS;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;58,0
IRS;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;445,0
IRS;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;173,0
IRS;2021,0;4,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;99,0
IRS;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;504,0
IRS;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;497,0
IRS;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;386,0
IRS;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;52,0
IRS;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;358,0
IRS;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;169,0
IRS;2021,0;5,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;111,0
IRS;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;277,0
IRS;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;556,0
IRS;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;449,0
IRS;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;40,0
IRS;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;405,0
IRS;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;130,0
IRS;2021,0;6,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;106,0
IRS;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;327,0
IRS;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;379,0
IRS;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;581,0
IRS;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2,0
IRS;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;448,0
IRS;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;11,0
IRS;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;161,0
IRS;2021,0;7,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;115,0
IRS;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;400,0
IRS;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;455,0
IRS;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;607,0
IRS;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;8,0
IRS;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;462,0
IRS;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;53,0
IRS;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;153,0
IRS;2021,0;8,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;142,0
IRS;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;559,0
IRS;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;518,0
IRS;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;657,0
IRS;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;10,0
IRS;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;471,0
IRS;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;16,0
IRS;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;179,0
IRS;2021,0;9,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;132,0
IRS;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;451,0
IRS;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;427,0
IRS;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;714,0
IRS;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1,0
IRS;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;491,0
IRS;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;10,0
IRS;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;171,0
IRS;2021,0;10,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;137,0
IRS;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;504,0
IRS;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;444,0
IRS;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;644,0
IRS;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;3,0
IRS;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;491,0
IRS;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;132,0
IRS;2021,0;11,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;130,0
IRS;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;459,0
IRS;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;476,0
IRS;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;670,0
IRS;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;7,0
IRS;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;482,0
IRS;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;133,0
IRS;2021,0;12,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;150,0
IRS;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;330,0
IRS;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;373,0
IRS;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;684,0
IRS;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1,0
IRS;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;488,0
IRS;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;118,0
IRS;2022,0;1,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;109,0
IRS;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;441,0
IRS;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;328,0
IRS;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;374,0
IRS;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;89,0
IRS;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;434,0
IRS;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;87,0
IRS;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;124,0
IRS;2022,0;2,0;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;94,0
IRS;2022,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;393,0
IRS;2022,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;139,0
IRS;2022,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;486,0
IRS;2022,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;85,0
